sys_sch,systemid,systemname,schoolid,schoolname,amount_19,Federal_Amt_19,State_Local_Amt_19,excluded_19,dist_enroll_19,weight_19,centralcost_19,central_fed_amt_19,central_state_amt_19,Charter_Dist_Allocation_19,Charter_Fed_Dist_Allocation_19,Charter_State_Dist_Allocation_19,total_weighted_cc_19,total_weighted_cc_fed_19,total_weighted_cc_state_19,school_with_cc_19,school_with_cc_fed_19,school_with_cc_state_19,k12_enrollment_19,school_ppe_19,school_ppe_fed_19,school_ppe_sl_19,amount_23,Federal_Amt_23,State_Local_Amt_23,excluded_23,dist_enroll_23,weight_23,centralcost_23,central_fed_amt_23,central_state_amt_23,Charter_Dist_Allocation_23,Charter_Fed_Dist_Allocation_23,Charter_State_Dist_Allocation_23,total_weighted_cc_23,total_weighted_cc_fed_23,total_weighted_cc_state_23,school_with_cc_23,school_with_cc_fed_23,school_with_cc_state_23,k12_enrollment_23,school_ppe_23,school_ppe_fed_23,school_ppe_sl_23,amount_24,Federal_Amt_24,State_Local_Amt_24,excluded_24,dist_enroll_24,weight_24,centralcost_24,central_fed_amt_24,central_state_amt_24,Charter_Dist_Allocation_24,Charter_Fed_Dist_Allocation_24,Charter_State_Dist_Allocation_24,total_weighted_cc_24,total_weighted_cc_fed_24,total_weighted_cc_state_24,school_with_cc_24,school_with_cc_fed_24,school_with_cc_state_24,k12_enrollment_24,school_ppe_24,school_ppe_fed_24,school_ppe_sl_24,schoolyear,single_score_24,single_score_23,singlescore_19,PPE_Avg,State_Local_Exp_PPE_Avg,Federal_Exp_PPE_Avg,SS_Avg,FESR,note
6651550,665,Grady County,1550,Northside Elementary School,3063448.91,441405.99,2622042.92,407196.52,4411,0.0826999992132187,5713206.84,662195.01,5051011.83,0,0,0,472482.1875,54763.52734375,417718.6875,3535931,496169.53125,3039761.5,365,9687.48046875,1359.36999511719,8328.1103515625,3822194.86,870789.62,2951405.24,345854.16,4183,0.0821999981999397,11474167.36,5435557.02,6038610.34,0,0,0,943176.5625,446802.78125,496373.75,4765371.5,1317592.375,3447779,344,13852.8203125,3830.2099609375,10022.6103515625,3838449.21,686038.81,3152410.4,465956.68,4251,0.0834999978542328,13472875.11,6701034.85,6771840.26,0,0,0,1124985,559536.375,565448.625,4963434,1245575.125,3717859,355,13981.5,3508.65991210938,10472.83984375,2024,74.2,74.1,72.8,12507.27,9607.85,2899.41,73.7,3,
792106,792,Valdosta City,106,J. L. Lomax Elementary School,4851252.86,588472.34,4262780.52,867443.03,8171,0.0693999975919724,15667351.74,2025794.9,13641556.84,0,0,0,1087314.125,140590.15625,946724,5938567,729062.5,5209504.5,567,10473.66015625,1285.81994628906,9187.83984375,5919736.24,1509232.41,4410503.83,2785901.86,8001,0.068400003015995,20766073.72,7419067.32,13347006.4,0,0,0,1420399.5,507464.21875,912935.25,7340135.5,2016696.625,5323439,547,13418.8896484375,3686.830078125,9732.0595703125,5687376.19,1363247.35,4324128.84,980365.08,8135,0.0610000006854534,22702690.81,7731633.21,14971057.6,0,0,0,1384864.125,471629.625,913234.5,7072240.5,1834877,5237363.5,496,14258.5498046875,3699.35009765625,10559.2001953125,2024,71.4,66.8,53.1,12717.03,9826.37,2890.67,63.8,2.5,
7483050,748,Ware County,3050,Memorial Drive Elementary School,3213690.28,361256.36,2852433.92,486006.25,5809,0.0635000020265579,7790323,1104878.5,6685444.5,0,0,0,494685.53125,70159.7890625,424525.75,3708375.75,431416.15625,3276959.75,369,10049.7998046875,1169.15002441406,8880.650390625,4626856.13,958508.58,3668347.55,355745.43,5654,0.0623999983072281,14602204.07,7154297.7,7447906.37,0,0,0,911177.5,446428.15625,464749.34375,5538033.5,1404936.75,4133097,353,15688.48046875,3979.98999023438,11708.490234375,4913796.03,862928.14,4050867.89,421798.64,5647,0.0658999979496002,15187797.82,6749983.83,8437813.99,0,0,0,1000875.875,444823.90625,556051.9375,5914672,1307752,4606920,372,15899.66015625,3515.4599609375,12384.1904296875,2024,81.8,86.9,77.9,13879.31,10991.11,2888.2,82.2,3,
647102,647,Dougherty County,102,Live Oak Elementary School,4766029.41,439869.46,4326159.95,692498.23,13781,0.0480000004172325,36735084.88,5854466.47,30880618.41,0,0,0,1763284.125,281014.40625,1482269.75,6529313.5,720883.875,5808429.5,662,9863.009765625,1088.94995117188,8774.0595703125,6283177.91,671371.46,5611806.45,684238.51,12682,0.0590999983251095,81835395.2,46511127.32,35324267.88,0,0,0,4836471.5,2748807.5,2087664.125,11119649,3420179,7699470.5,750,14826.2001953125,4560.240234375,10265.9599609375,6151580.44,712467.55,5439112.89,665955.53,12564,0.0542999990284443,74209766.5499999,24237336.63,49972429.92,0,0,0,4029590.25,1316087.375,2713503,10181171,2028554.875,8152616,682,14928.400390625,2974.419921875,11953.98046875,2024,65.4,61.5,67.8,13205.87,10331.33,2874.54,64.9,2,
640115,640,Crisp County,115,Crisp County Primary School,10366522.85,1564219.54,8802303.31,1536309.5,3717,0.300000011920929,5007009.06,435988.35,4571020.71,0,0,0,1502102.75,130796.5078125,1371306.25,11868626,1695016,10173610,1115,10644.509765625,1520.18994140625,9124.3095703125,11271786.17,2719919.46,8551866.71,1851360.09,3365,0.296000003814697,7132348.78,2385133.91,4747214.87,0,0,0,2111175.25,705999.625,1405175.625,13382961,3425919,9957042,996,13436.7099609375,3439.67993164063,9997.0302734375,12551143.07,3071075.5,9480067.57,1927785.4,3220,0.300599992275238,6832204.44,1551976.11,5280228.33,0,0,0,2053760.625,466524,1587236.625,14604904,3537599.5,11067304,968,15087.7099609375,3654.5400390625,11433.169921875,2024,63.4,57.6,69.6,13056.31,10184.84,2871.47,63.5,2,
647101,647,Dougherty County,101,Albany Middle School,6384095.48,639876.08,5744219.4,736038.57,13781,0.0712999999523163,36735084.88,5854466.47,30880618.41,0,0,0,2978242.75,424576.28125,2553666.5,9362338,1064452.375,8297886,982,9533.9501953125,1083.9599609375,8449.990234375,6654720.02,779147.23,5875572.79,628057.46,12682,0.065700002014637,81835395.2,46511127.32,35324267.88,0,0,0,5718033.5,3063400,2654633.5,12372754,3842547.25,8530207,833,14853.25,4612.89990234375,10240.33984375,6938581.63,806098.18,6132483.45,886150.13,12564,0.065200001001358,74209766.5499999,24237336.63,49972429.92,0,0,0,4838477,1580274.375,3258202.5,11777059,2386372.5,9390686,819,14379.7998046875,2913.76000976563,11466.0400390625,2024,64.7,68.7,61,12922.33,10052.12,2870.21,64.8,2.5,
7262552,726,Spalding County,2552,Moore Elementary School,2708271.64,197856.06,2510415.58,490561.71,9847,0.0353999994695187,27781195.7,4581875.98,23199319.72,0,0,0,983454.3125,162198.40625,821255.875,3691726,360054.46875,3331671.5,349,10578.009765625,1031.67004394531,9546.33984375,2896284.88,976233.61,1920051.27,578553.39,9081,0.0377000011503696,40943645.19,9715543.95,31228101.24,0,0,0,1543575.5,366276.03125,1177299.5,4439860.5,1342509.625,3097350.75,342,12982.0498046875,3925.46997070313,9056.580078125,3339161.5,703544.16,2635617.34,388815.69,8882,0.0344999991357327,42861712.37,11842451.96,31019260.41,0,0,0,1478729,408564.59375,1070164.5,4817890.5,1112108.75,3705781.75,306,15744.740234375,3634.34008789063,12110.400390625,2024,43.4,46.4,49.6,13101.6,10237.77,2863.83,46.5,1,
629205,629,Clarke County,205,Gaines Elementary School,5625381.46,388862.86,5236518.6,750513.75,12595,0.0377000011503696,27392933.66,6663304.78,20729628.88,0,0,0,1032713.625,251206.59375,781507.0625,6658095,640069.4375,6018025.5,475,14017.0400390625,1347.51000976563,12669.5302734375,7647229.31,1229644.24,6417585.07,946649.19,11516,0.0384999997913837,55405961.2,15327817.72,40078143.48,0,0,0,2133129.5,590121,1543008.5,9780359,1819765.25,7960593.5,443,22077.560546875,4107.81982421875,17969.740234375,8074537.89,974354.39,7100183.5,1302583.25,11528,0.0401999987661839,65270573.9900001,11628888.42,53641685.57,0,0,0,2623877,467481.3125,2156395.75,10698415,1441835.75,9256579,463,23106.73046875,3114.1201171875,19992.609375,2024,59.9,63.6,47.7,19733.78,16877.29,2856.48,57.1,1,
6354050,635,Colquitt County,4050,Cox Elementary School,4645334.23,686480.57,3958853.66,773962.73,9013,0.0612000003457069,12900097.35,1208796.58,11691300.77,0,0,0,789485.9375,73978.3515625,715507.625,5434820,760458.9375,4674361.5,552,9845.6904296875,1377.64001464844,8468.0498046875,5651702.22,1290114.61,4361587.61,1129727.15,8291,0.0522000007331371,19578917.37,6902910.76,12676006.61,0,0,0,1022019.5,360331.9375,661687.5625,6673721.5,1650446.5,5023275,433,15412.75,3811.64990234375,11601.099609375,5985264.37,1143095.18,4842169.19,1659934.2,8336,0.0522999987006187,20340157.98,6159067.34,14181090.64,0,0,0,1063790.25,322119.21875,741671,7049054.5,1465214.375,5583840,436,16167.5595703125,3360.580078125,12806.9697265625,2024,77.2,74.2,65.6,13808.67,10958.71,2849.96,72.3,2.5,
738104,738,Toombs County,104,Lyons Primary School,4393085.04,721004.86,3672080.18,1243078.82,2754,0.157600000500679,2378697.51,392247.11,1986450.4,0,0,0,374882.71875,61818.14453125,313064.59375,4767968,782823,3985144.75,434,10986.099609375,1803.73999023438,9182.3603515625,5512385.12,1408257.55,4104127.57,2701907.8,2832,0.153600007295609,4029345.98,934664.21,3094681.77,0,0,0,618907.5625,143564.421875,475343.15625,6131292.5,1551822,4579470.5,435,14094.919921875,3567.40991210938,10527.51953125,6101516.3,1298491.62,4803024.68,2235660.97,2895,0.156499996781349,4133558.92,851622.44,3281936.48,0,0,0,646901.9375,133278.90625,513623.0625,6748418,1431770.5,5316647.5,453,14897.169921875,3160.63989257813,11736.5302734375,2024,59.6,73.4,80.4,13326.06,10482.14,2843.93,71.1,2.5,
647199,647,Dougherty County,199,Lamar Reese School of the Arts,3644258.56,317974.61,3326283.95,488456.06,13781,0.0351999998092651,36735084.88,5854466.47,30880618.41,0,0,0,1293075,206077.21875,1086997.75,4937333.5,524051.84375,4413281.5,485,10180.0703125,1080.52001953125,9099.5498046875,3541692.66,315511.7,3226180.96,2088357.87,12682,0.0278999991714954,81835395.2,46511127.32,35324267.88,0,0,0,2283207.5,1297660.375,985547.0625,5824900,1613172.125,4211728,354,16454.51953125,4556.97998046875,11897.5400390625,3943564.52,339427.17,3604137.35,1521669.74,12564,0.0278999991714954,74209766.5499999,24237336.63,49972429.92,0,0,0,2070452.375,676221.6875,1394230.75,6014017,1015648.875,4998368,351,17133.94921875,2893.59008789063,14240.3603515625,2024,80.7,79.8,66,14589.51,11745.82,2843.7,75.5,2,
632101,632,Clinch County,101,Clinch County Elementary School,4714166.92,717067.51,3997099.41,607427.76,1264,0.403499990701675,1315329.42,53860.04,1261469.38,0,0,0,530735.4375,21732.525390625,509002.875,5244902.5,738800.0625,4506102.5,510,10284.1201171875,1448.63000488281,8835.5,5008036.93000001,1028597.26,3979439.67,608817.32,1174,0.390100002288818,2059912.28,767444.83,1292467.45,0,0,0,803571.8125,299380.21875,504191.5625,5811608.5,1327977.5,4483631,458,12689.099609375,2899.51000976563,9789.58984375,5925411.66000001,1262328.47,4663083.19,796820.06,1152,0.392399996519089,3180845.1,1578424.4,1602420.7,0,0,0,1248163.625,619373.75,628789.875,7173575.5,1881702.25,5291873,452,15870.740234375,4163.06005859375,11707.6796875,2024,79.9,74.3,68.2,12947.99,10110.92,2837.07,74.1,3,
6474056,647,Dougherty County,4056,Merry Acres Middle School,5073921.59,469103.61,4604817.98,595343.9,13781,0.0496999993920326,36735084.88,5854466.47,30880618.41,0,0,0,2076094.625,295954.78125,1780139.875,7150016.5,765058.375,6384957.5,685,10437.98046875,1116.86999511719,9321.1103515625,5867635.27,644422.88,5223212.39000001,701109.57,12682,0.060199998319149,81835395.2,46511127.32,35324267.88,0,0,0,5239783.5,2806960.25,2432823,11107419,3451383.25,7656035.5,764,14538.509765625,4517.52001953125,10020.990234375,6857971.93000001,713871.01,6144100.92,940399.31,12564,0.0604000017046928,74209766.5499999,24237336.63,49972429.92,0,0,0,4482270,1463935.125,3018334.75,11340242,2177806.25,9162436,759,14941.0302734375,2869.31005859375,12071.7197265625,2024,61.6,71.9,64.6,13305.84,10471.27,2834.57,66,2,
6402052,640,Crisp County,2052,Crisp County Elementary School,4824516.56,542953.14,4281563.42,665297.05,3717,0.170800000429153,5007009.06,435988.35,4571020.71,0,0,0,855197.125,74466.8125,780730.3125,5679713.5,617419.9375,5062293.5,635,8944.4296875,972.309997558594,7972.1201171875,6003035.98,1520389,4482646.98,915479.29,3365,0.142599999904633,7132348.78,2385133.91,4747214.87,0,0,0,1017072.9375,340120.09375,676952.8125,7020109,1860509.125,5159600,480,14625.23046875,3876.06005859375,10749.169921875,6327211.06,1427880.63,4899330.43,2238929.64,3220,0.140100002288818,6832204.44,1551976.11,5280228.33,0,0,0,957191.875,217431.859375,739760,7284403,1645312.5,5639090.5,451,16151.669921875,3648.13989257813,12503.5302734375,2024,72.1,69,67.2,13240.44,10408.27,2832.17,69.4,2,
666401,666,Greene County,401,Greene County High School,6300468.08,346777.4,5953690.68,4634873.08,1461,0.288800001144409,3476239.08,502457.32,2973781.76,0,0,0,1003937.875,145109.671875,858828.1875,7304406,491887.0625,6812519,422,17309.01953125,1165.60998535156,16143.41015625,8790088.9,1789795.38,7000293.52,1340777.64,1347,0.311800003051758,5819518.53,820819.71,4998698.81,0,0,0,1815038.875,255931.59375,1559107.25,10605128,2045727,8559401,420,25250.30078125,4870.77978515625,20379.529296875,8796833.85,785598.44,8011235.41,1957896.19,1324,0.321799993515015,6590850.33,809536.47,5781313.86,0,0,0,2121099.5,260508.828125,1860590.75,10917933,1046107.25,9871826,426,25628.94921875,2455.64990234375,23173.30078125,2024,71.9,63.3,58.9,22729.42,19898.75,2830.68,64.7,1.5,
649197,649,Early County,197,Early County Middle School,4274248.66,331968.66,3942280,588247.83,1928,0.235499992966652,2307442.97,317182.75,1990260.22,0,0,0,680242.75,74696.5390625,605546.1875,4954491.5,406665.1875,4547826.5,454,10912.98046875,895.739990234375,10017.240234375,5227659.47,1304581.52,3923077.95,619815.07,1602,0.240899994969368,3455377.86,907060.7,2548317.16,0,0,0,1040887.25,247164.546875,793722.6875,6268547,1551746.125,4716800.5,386,16239.759765625,4020.07006835938,12219.6904296875,4532169.12,900873.7,3631295.42,606972.71,1479,0.239999994635582,3999804.5,1404725.59,2595078.91,0,0,0,1099232.25,358100.34375,741132,5631401,1258974.125,4372427.5,355,15863.099609375,3546.40991210938,12316.7001953125,2024,57.7,68.6,59.3,14338.61,11517.88,2820.74,61.9,2,
611286,611,Bibb County,286,Northeast High School,7129948.55,1699947.88,5430000.67,28144270.78,21230,0.0342999994754791,43795687.5,8034665.49,35761022.01,0,0,0,2334134,277837.03125,2056297,9464083,1977784.875,7486297.5,729,12982.2802734375,2713.01000976563,10269.26953125,7388238.23,1342299.24,6045938.99,530695.31,20476,0.0362000018358231,79677706.86,32449456.68,47228250.18,0,0,0,3222675,1302778.25,1919896.625,10610913,2645077.5,7965835.5,742,14300.419921875,3564.7900390625,10735.6298828125,8208440.12,888896.049999999,7319544.07,901080.38,20447,0.0386000014841557,76258279.9599999,21565558.9,54692721.06,0,0,0,2943569.75,832430.625,2111139,11152010,1721326.625,9430683,790,14116.4697265625,2178.88989257813,11937.5703125,2024,64.1,60.1,65,13799.72,10980.82,2818.9,63.1,2,
6652050,665,Grady County,2050,Southside Elementary School,4380674.7,573321.76,3807352.94,1069783.41,4411,0.132200002670288,5713206.84,662195.01,5051011.83,0,0,0,755285.9375,87542.1796875,667743.75,5135960.5,660863.9375,4475096.5,583,8809.5400390625,1133.56005859375,7675.97998046875,5022832.61,959595.16,4063237.45,2689233.36,4183,0.113300003111362,11474167.36,5435557.02,6038610.34,0,0,0,1300023.25,615848.625,684174.5625,6322856,1575443.75,4747412,474,13339.3603515625,3323.71997070313,10015.6396484375,5383196.48,1116756.48,4266440,914199.59,4251,0.110299997031689,13472875.11,6701034.85,6771840.26,0,0,0,1486058.125,739124.125,746933.9375,6869254.5,1855880.625,5013374,469,14646.599609375,3957.10009765625,10689.5,2024,70.4,63.4,67.7,12265.17,9460.37,2804.79,67.2,2.5,
614393,614,Brooks County,393,North Brooks Elementary School,3436739.52,664103.81,2772635.71,362129.87,2056,0.184300005435944,5172155.61,575140.66,4597014.95,0,0,0,953228.3125,105998.4296875,847229.875,4389968,770102.25,3619865.5,379,11583.0302734375,2031.93005371094,9551.099609375,4031029.65,882301.69,3148727.96,727011.94,2039,0.177000001072884,6901012.47,2031326.24,4869686.23,0,0,0,1221479.25,359544.75,861934.4375,5252509,1241846.5,4010662.5,361,14549.8896484375,3440.02001953125,11109.8701171875,4627356.94,816101.98,3811254.96,3016028.43,2090,0.165999993681908,7360539.71,1219219.26,6141320.45,0,0,0,1221849.5,202390.390625,1019459.125,5849206.5,1018492.375,4830714,347,16856.5,2935.13989257813,13921.3701171875,2024,68.5,70.6,76.2,14329.81,11527.45,2802.36,71.8,2.5,
6474060,647,Dougherty County,4060,Sherwood Acres Elementary School,4880334.95,406552.37,4473782.58,509544.31,13781,0.0456000007688999,36735084.88,5854466.47,30880618.41,0,0,0,1675119.875,266963.6875,1408156.25,6555455,673516.0625,5881939,628,10438.6201171875,1072.47998046875,9366.1396484375,5248476.85,575161.87,4673314.98,583159.4,12682,0.0461999997496605,81835395.2,46511127.32,35324267.88,0,0,0,3780795.25,2148814,1631981.125,9029272,2723975.75,6305296,586,15408.3095703125,4648.419921875,10759.8896484375,5874956.72,428545.43,5446411.29,663761.95,12564,0.0450000017881393,74209766.5499999,24237336.63,49972429.92,0,0,0,3339439.75,1090680.25,2248759.5,9214396,1519225.625,7695171,566,16279.849609375,2684.13989257813,13595.7099609375,2024,79.2,73.9,75.5,14042.26,11240.58,2801.68,76.2,2.5,
7613057,761,Atlanta Public Schools,3057,Continental Colony Elementary School,4792901,283500.09,4509400.91,354380.43,40154,0.0102000003680587,189665292.71,16112002.97,173553289.72,0,0,0,1940704,164342.4375,1776361.625,6733605,447842.53125,6285762.5,411,16383.4697265625,1089.64001464844,15293.830078125,5404165.49,560287.54,4843877.95,313259.62,37162,0.00899999961256981,317658619.62,69701144.91,247957474.72,0,0,0,2858927.5,627310.25,2231617.25,8263093,1187597.75,7075495,334,24739.80078125,3555.67993164063,21184.119140625,6695854.42,720621.05,5975233.37,1221300.5,37529,0.00839999970048666,361642054.67,54006398.81,307635655.84,0,0,0,3037793.25,453653.71875,2584139.5,9733648,1174274.75,8559373,314,30998.880859375,3739.72998046875,27259.150390625,2024,65.5,46.7,67.2,24040.72,21245.7,2795.02,59.8,1,
7611414,761,Atlanta Public Schools,1414,Michael R. Hollis Innovation Academy,8312369.7,539284.41,7773085.29,9393553.67,40154,0.015599999576807,189665292.71,16112002.97,173553289.72,0,0,0,2966038.5,251347.234375,2714691.25,11278408,790631.625,10487777,628,17959.25,1258.96997070313,16700.279296875,9641928.76,1100139.25,8541789.51,403836.65,37162,0.0165999997407198,317658619.62,69701144.91,247957474.72,0,0,0,5273133,1157039,4116094,14915062,2257178.25,12657884,616,24212.759765625,3664.25,20548.509765625,12540426.13,1202141.31,11338284.82,450278.31,37529,0.0160000007599592,361642054.67,54006398.81,307635655.84,0,0,0,5786273,864102.4375,4922170.5,18326700,2066243.75,16260455,600,30544.5,3443.73999023438,27100.759765625,2024,65,56.1,62.6,24238.84,21449.85,2788.99,61.2,1.5,
6475056,647,Dougherty County,5056,International Studies Elementary Charter School,3841518.38,227512.44,3614005.94,401023.09,13781,0.028999999165535,36735084.88,5854466.47,30880618.41,0,0,0,1065317.375,169779.515625,895537.9375,4906836,397291.96875,4509544,400,12267.08984375,993.22998046875,11273.8603515625,4566765.23,364954.44,4201810.79,2350446.93,12682,0.0351999998092651,81835395.2,46511127.32,35324267.88,0,0,0,2880606,1637191.625,1243414.25,7447371,2002146.125,5445225,447,16660.7890625,4479.06982421875,12181.7099609375,4983999.83,406478.11,4577521.72,990135.49,12564,0.0348000004887581,74209766.5499999,24237336.63,49972429.92,0,0,0,2582500,843459.3125,1739040.625,7566500,1249937.375,6316562.5,437,17314.640625,2860.27001953125,14454.3798828125,2024,76.3,79.3,73.7,15414.17,12636.65,2777.52,76.4,2,
7611411,761,Atlanta Public Schools,1411,B.E.S.T Academy,5834058.35,380343.11,5453715.24,103493.5,40154,0.00810000021010637,189665292.71,16112002.97,173553289.72,0,0,0,1563675,130507.2265625,1433167.75,7397733,510850.34375,6886883,326,22692.4296875,1567.03002929688,21125.41015625,6094764.26,352515.9,5742248.36,58389.73,37162,0.0063999998383224,317658619.62,69701144.91,247957474.72,0,0,0,2130277,454437.71875,1675839.125,8225041.5,806953.625,7418087.5,237,34704.8203125,3404.8701171875,31299.94921875,7444793.59,451618.16,6993175.43,61701.69,37529,0.00630000000819564,361642054.67,54006398.81,307635655.84,0,0,0,2278345,340240.3125,1938104.625,9723139,791858.5,8931280,237,41025.8984375,3341.17993164063,37684.73046875,2024,62.6,68.8,65.8,32807.72,30036.7,2771.03,65.7,1.5,
721104,721,Richmond County,104,Wilkinson Gardens Elementary School,3579291.85,538169.83,3041122.02,450113.18,29645,0.0248000007122755,70958460.46,15019034.07,55939426.39,0,0,0,1759769.875,372472.0625,1387297.875,5339061.5,910641.875,4428420,735,7264.02978515625,1238.96997070313,6025.06005859375,4761406.32,802751.73,3958654.59,529851.9,28251,0.0151000004261732,118562604.99,45805052.52,72757552.47,0,0,0,1790295.375,691656.3125,1098639.125,6551701.5,1494408,5057293.5,426,15379.580078125,3508,11871.580078125,4631125.9,668162.17,3962963.73,858860.9,28001,0.0143999997526407,138951867.56,53513128.22,85438739.34,0,0,0,2000906.875,770589.0625,1230317.875,6632033,1438751.25,5193281.5,404,16415.919921875,3561.27001953125,12854.66015625,2024,67.5,60.7,48.6,13019.84,10250.43,2769.41,58.9,1.5,
6974050,697,McDuffie County,4050,Thomson Elementary School,3923147.23,623656.58,3299490.65,696746.12,3662,0.120399996638298,5806970.00000001,401143.99,5405826.01,0,0,0,699159.1875,48297.734375,650861.4375,4622306.5,671954.3125,3950352,441,10481.419921875,1523.7099609375,8957.7099609375,3745605.81,808937.18,2936668.63,574350.73,3133,0.0931999981403351,10676956.49,4268945.31,6408011.18,0,0,0,995092.3125,397865.6875,597226.625,4740698,1206802.875,3533895.25,292,16235.26953125,4132.89013671875,12102.3798828125,3766294.21,512538.81,3253755.4,500561.63,3034,0.101499997079372,10219952.41,2728531.27,7491421.14,0,0,0,1037325.125,276945.90625,760379.25,4803619.5,789484.6875,4014134.75,308,15596.169921875,2563.26000976563,13032.91015625,2024,75.2,77.9,65,14104.29,11364.33,2739.95,72.7,2.5,
